b1	b2	bw1	bw2	e1	e2	ew1	ew2	first1	first2	gid1	gid2	id1	id2	len1	len2	matches	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
114	108	19	20	1158	785	216	148	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms267	Shamela0023735-ara1.mARkdown.ms0440	1612	1580	469	فتسرح فيها و---تسمن لكثرة كلاءها ومرعاها------------------ وليس من ابسكون الي الخزر عن اليمين ----------علي شط ال--بحر قرية ولا مدينة سوي موضع من ابسكون علي---- خمسين فرسخا منها يسمي دهستان كالقرية فيها قوم قلة وفي ماءهم غور وماء البحر بهذه الناحية قصير القعر وهي كالدخلة في البحر فترسي فيها السفن في هيجان الريح والبحر ويقصد هذا الموضع خلق كثير من النواحي فيقيمون به للصيد ---------ولا اعرف غيره مكانا يقيم به احد الا سياه كويه فان به طاءفة من الاتراك الغزية وهم قريبو العهد بالمقام به لاختلاف وقع بين الغزية وبينهم فانقطعوا عنهم واتخذوه دارا وماوي وفيه مراع واسعة ولديهم عيون وهذا المكان عن يمين هذا البحر من ابسكون ومن ابسكون علي اليسار------- الي الخزر عم-----ارة متصلة الا شيءا يسيرا بين باب الابواب والخزر وذلك انك اذا اخذت من ابسكون -----------علي حدود جرجان وطبرستان والديلم والجيل تدخل في حدود الران اذا جزت علي موقان الي ناحية باب الابواب علي مسيرة يومين من بلاد شروان شاه وعمله الي نواح--------ي سمندر اربعة ايام عمارة ايضا ومن سمندر الي---- اتل سبعة ايام مفاوز ولهذا البحر زنقة بناحية سياه كويه---- يخاف علي السفن اذا -------اخذتها الريح هناك- ان تنكسر واذا انكسرت السفن هناك لم يتهيا جمع شء منها من غلبة الاتراك عليها فانهم	فتسرح فيها حتي تسمن وجزيرة تعرف بجزيرة الروسية وجزاءر صغار وليس من ابسكون الي الخزر للاخذ علي يمني يديه علي شاطء البحر قرية ولا مدينة سوي موضع من ابسكون علي نحو خمسين فرسخ-----ا يسمي دهستان وبناء داخل البحر تستتر فيه المراكب------------------------------------------------------------------------- في هيجان ال-------بحر ويقصد هذا الموضع خلق كثير من النواحي فيقيمون به للصيد وبه مياه ولا اعلم غير ذلك فاما----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- عن ------------------------------------------يسار ابسكون الي الخزر فانه عمارة متصلة ل------------------------------------------انك اذا اخذت من ابسكون يسارا مررت علي حدود جرجان وطبرستان والديلم والجيل و------------------------------موقان و---------------------------------------------شروان والمسقط وباب الابواب ثم الي سمندر اربعة ايام -----------ومن سمندر الي نهر اتل سبعة ايام مفاوز ولهذا البحر من نا---حية سياه كوه زنقة يخاف علي المراكب منها اذا اخذتها الريح اليها ان تنكسر فاذا انكسرت ه------ناك لم يتهيا جمع شء منها من----- الاتراك ل------انهم	662.5	267	440	300	300	5296524263298041600	1926749907486877239	374	1137	41.2489013671875	70	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
12	606	2	115	980	1576	184	300	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms268	Shamela0023735-ara1.mARkdown.ms1190	1587	1576	701	الا شيءا يسيرا بني من طين ولهم اسواق وحمامات وفيهم خلق----- من المسلمين ويقال انهم يزيدون علي عشرة ال-ف مسلم وبها نحو ثل-ثين مسجدا وقصر ملكهم بعيد من--- النهر و--هو من اجر وليس لاحد بناء من اجر غيره ولا يسوغ الملك ذلك لغيره و----------------لسور البلد ابواب اربعة منها باب يلي النهر واخر الي ما يلي الصحراء علي ظهر ----المدينة والملك يهودي ويقال ان له من الحاشية نحو اربعة الف -رجل وبهاتين الناحيتين مسلمون ونصاري و-----عبدة الاوثان واقل الفرق فيهم اليهود------------------ واكثرهم المسلمون ---------الا ان الملك وخاصته يهود والغالب علي اخلاقهم اخلاق اهل الاوثان من سجود بعضهم لبعض عند التقاءهم واحكام يمضونها علي رسوم قديمة تخالف دين الاسلام واليهود والنصاري ويقال ان جميع جيش خزران اثنا عشر الف مثبتين بالراتب اذا مات منهم رجل اقيم مكانه غيره وليس -------------------------------لهم جراية دا-رة ولا ارزاق معلومة في شهر معلوم بل يوصل اليهم اليسير في المدة الطويلة والاوقات المتراخية اذا حزبهم خوف او لزمهم حرب اجتمعوا----------------- له و----ابواب --مال هذا- الملك من- الارصاد وعشور التجارات علي رسوم لهم من كل طريق سابل اليهم وله وظاءف علي اهل المحال والنواحي من كل صنف -ما يحتاج اليه من	الا ش--ء يسير- بني من طين ولهم اسواق وحمامات وفيها خلق كثير من المسلمين -يقال انهم يزيدون علي عشرة الاف مسلم ولهم نحو ثلاثين مسجدا وقصر الملك بعيد من شط النهر وقصره من اجر وليس لاحد بناء من اجر غيره ولا يمكن الملك ان يبني بالاجر غيره ولهذا السور اربعة ابواب احدها يل---------ي النهر واخرها يل-----ي الصحراء علي ظهر هذه المدينة وملكهم يهودي ويقال ان له من الحاشية نحو اربعة الاف رجل والخزر مسلم-----------ون ونصاري وفيهم عبدة الاوثان واقل الفرق هناك اليهود علي ان الملك منهم واكثرهم المسلمون والنصاري الا ان الملك وخاصته يهود والغالب علي اخلاقهم اخلاق اهل الاوثان يسج---د بعضهم لبعض عند التعظي-م واحكام --مصرهم علي رسوم مخالفة للمسلمين-------- واليهود والنصاري وجريدة------- جيش الملك اثنا عشر الف رجل ف----------اذا مات منهم رجل اقيم------ غيره مقامه فلا تنقص هذه العدة ابدا وليست لهم جراية داءرة الا شء نزر يسير ي------------------صل اليهم------- في المدة البعيد-------------------ة اذا كان ل-----------هم حرب او حزبهم امر عظيم يجمعون له واما ابواب اموال صلات الخزر فمن الارصاد وعشور التجارات علي رسوم لهم من كل طريق وبحر ونهر ولهم وظاءف علي اهل المحال والنواحي من كل صنف مما يحتاج اليه من	1072.5	268	1190	300	300	5357939955416961573	6652697354637258116	552	1091	64.25297546386719	104	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
980	1	184	0	1306	284	242	51	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms268	Shamela0023735-ara1.mARkdown.ms1191	1587	1647	221	طعام وشراب وغير ذلك وللملك سبعة من الحكام من اليهود والنصاري والمسلمين وعبدة الاوثان واذا عرض للخاصة والعامة امر حكم فيه- هءلاء الحكام ولا يصل اهل الحواءج الي الملك نفسه وانما يصل الي- هءلاء فيخاطبون في الحواءج وفيما يعرض وبين هءلاء النفر و-بين الملك----------- سفير يراسلونه فيما يجري ويشجر بينهم ويطلعونه علي ما يكون منهم فيرد عليهم امره	طعام وشراب وغير ذلك وللملك تسعة من الحكام من اليهود والنصاري والمسلمين واهل- الاوثان -اذا عرض للنا-------س حكومة قضي فيها هءلاء------- ولا يصل اهل الحواءج الي الملك نفسه وانما يصل اليه هءلاء الحكام و------------------------بين هءلاء الحكام وبين الملك يوم القضاء سفير يراسلونه فيما يجري من الامور ينهون اليه و-----------------يرد عليهم امره	348.5	268	1191	300	300	5357939955416961573	6258773347977844848	178	340	65.0	31	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
990	1033	178	195	1570	1471	294	283	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms270	Shamela0023735-ara1.mARkdown.ms0102	1609	1563	322	من ناحية خرخيز وتجري فيما بين الكيماكية والغزية وهي --حد ما بين الكيماكية والغزية ثم يذهب مغربا علي ظهر بلغار ويعود راجعا الي ما يلي المشرق حتي يجوز علي الروس ثم علي بلغار ثم ع-----لي برطاس------------ حتي يقع في --بحر الخزر ويقال انه يتشعب من هذا النهر نيف وسبعون نهرا ويبقي عمود النهر جاريا الي خزران حتي يقع في البحر ويقال ان هذه المياه اذا كانت مجتمعة باعلاه في نهر واحد زا--------------د علي---- جيحون كثرة وغزر ماء وفسحة علي وجه الارض ويبلغ من كثرة هذه المياه وغزارت-----------ها انه----ا تنتهي الي البحر عن اماكن تتساقط اليه يقرب بعضها من بعض ويجري في البحر داخل ماءه مسيرة يومين وي---غلب علي ماء البحر حتي يجمد في الشتاء في وسطه	من ارض-- خرخيز------ فيما بين الكيماكية والغزية وهو الحد بينهما ------------------ثم يذهب مغربا ا------------------------------------------------------------------لي بلغار ثم يعود الي برطاس وبلاد الخزر حتي يصب في البحر الخزري وقيل انه ينشعب من نهر اتل-- نيف وسبعون نهرا ويبقي عمود النهر يجري- الي الخزر حتي يقع في البحر ويقال ان مياه-----ه اذا----- اجتمعت في موضع------ واحد في اعلاه انه يزيد علي نهر جيحون و-----------------------------------بلغ من كثرة هذه المياه وغزارتها وحدة جريها انها اذا انتهت الي البحر جرت في ال-----------------------------------------بحر داخل----ه مسيرة يومين وهي تغلب علي ماء البحر حتي يجمد في الشتاء --------	440.5	270	102	300	300	-8679126878065852099	2549142858899569954	249	637	50.5494499206543	48	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1298	700	245	123	1594	988	296	173	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms271	Shamela0023735-ara1.mARkdown.ms1191	1613	1647	263	----------الترك اذ الخزر باجمعهم سود الشعور وهم صنفان فصنف يسمون قراخزر وهم سمر يضربون لشدة السمرة الي السواد كانهم صنف من الهند وصنف بيض ظاهر والحسن والجمال------- والذي يقع من رقيق الخزر فهم اهل الاوثان الذين يستجيزون بيع اولادهم واسترقاق بعضهم لبعض فاما اليهود منهم والنصاري فانهم يتدينون بتحريم استرقاق بعضهم	لا يشبهون الاتراك و-----------هم سود الشعور وهم صنفان -صنف يسمون قراخزر وهم سمر يضربون لشدة السمرة الي السواد كانهم صنف من الهند وصنف بيض ظاهر------- والجمال والحسن والذي يقع من رقيق الخزر وهم اهل الاوثان الذين يستجيزون بيع اولادهم واسترقاق بعضهم لبعض فاما اليهود----- والنصاري فانهم ي-دينون بتحريم استرقاق بعضهم	492.5	271	1191	300	300	-3090682840987078128	6258773347977844848	217	313	84.02555847167969	41	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1	1010	0	200	428	1335	76	257	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms274	Shamela0023735-ara1.mARkdown.ms2694	1667	1551	249	الي بلغار وملكه-----م بمدينة تسمي كويابه وهي اكبر من بلغار وصنف اعلي منهم يسمون الصلاوية وملكهم بصلا مدينة لهم وصنف منهم يسمون الارثانية وملكهم مقيم بارثا مدينة لهم ويبلغ الناس في -----التجارة معهم الي كويابه ونواحيها فاما ارثا فلم اسمع احدا يذكر--------------- انه دخلها من الغرباء لانهم يقتلون كل-من وطء ارضهم من الغرباء وانما ينحدرون في الماء يتجرون و-لا يخبرون----- بشء من امرهم ومتاجرهم ولا يتركون احدا يصحبهم ولا يدخل بلادهم ويحمل من ارثا-- السمور الاسود	الي بلغار وملكهم مقيم بمدينة تسمي كوثابه و------------------صنف اعلي منهم يسمون الصلاوية وصنف يسمو---------------------------ن الارباوية وملكهم مقيم باربا و---------------الناس يبلغون بالتجارات---- الي كوثابه و---------اما اربا فانه لم------ يذكر احد من الغرباء انه دخلها----------- لانهم يقتلون كل من وطء ارضهم من الغرباء وانما ينحدرون في الماء للتجارة ولا يخبرون احدا بشء من احواله----------------------------------------------م ويحمل من بلادهم السمور الاسود	357.5	274	2694	300	300	-5075222376002946842	-8991938317369326418	202	461	54.01301574707031	30	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1	890	0	164	510	1248	95	234	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms284	Shamela0023735-ara1.mARkdown.ms1668	1588	1608	277	انهم قد نصبوا عليها ارحية لطحن قموحهم يديرونها بالريح وتنقل رمالهم من مكان الي مكان ولولا انهم يحتالون فيها بسياسات قد توارثوها قديما يقيمونها بهندسة يتليها رجال منهم لطمت القري والمدن بها وذلك ان جميع البلد رمل وبلغني انهم اذا احبوا نقل الرمل من مكان الي مكان من غير ان يقع علي الارض التي الي جانب المكان الذي قد ضرهم كون الرمل فيه جعلوا زربا وسياجا كالحاءط من خشب وشوك او غيرهما ----مما يجدو--نه حول الرمل الذي يحبون نقله وفتحوا ف-ي اسفله بابا من تلقاء الريح فتدخله الريح وتطير به وتصير ب-اعلاه ك---الزوبعة ويرتفع الي	انهم قد نصبوا عليها ارحية تدور بها------------------- وتنقل رمالهم من مكان الي مكان ولولا انهم يحتالون فيها لطمست علي المدن و-----------------------------------------------القري---------------------------------- وبلغني انهم اذا احبوا نقل الرمل من مكان الي مكان من غير ان يقع علي الارض التي الي جا------------------------نب الرمل جمعوا حول الرمل مثل ---الحاءط من حطب وشوك و--غيرهما بقدر ما يعلو علي ذلك الرمل---------------- وفتحوا الي اسفله بابا--------------- فتدخله الريح فتطير الرمال الي اعلاه مثل الزوبعة في--قع علي	403.5	284	1668	300	300	-8938086675413150493	8064792379379477740	218	520	53.269229888916016	44	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
371	284	72	56	618	525	117	100	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms285	Shamela0023735-ara1.mARkdown.ms0453	1580	1576	225	بحيرة يتسع الماء فيها وينتقص ب---قدر زيادة المياه ونقصانها وطولها نحو ثل-ثين فرسخا من ناحية كوين علي طريق قوهستان الي قنطرة كرم-ان علي طريق فارس وعرضها مقدار مرحلة وهي عذبة الماء ظ ويرتفع منها سمك كثير وقصب وحواليها كلها قري سوي الوجه الذي يلي المفازة	بحيرة يتسع الماء فيها وين-قص علي قدر زيادة الماء- ونقصانه- وطولها نحو ثلاثين فرسخا من ناحية كرين علي طريق قوهستان الي قنطرة كريهان علي طريق فارس وعرضها مقدار مرحلة وهي حلوة الماء ---يرتفع منها سمك كثير وقصب وحوالي-----ها قري الا الوجه الذي يلي المفازة	399.0	285	453	300	300	-9032864188348450037	-8937966550620316031	182	252	89.28571319580078	32	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
223	572	41	112	792	871	154	172	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms285	Shamela0023735-ara1.mARkdown.ms3275	1580	1541	215	فاما انهارها ف--------اعظمها هيل مند ويخرج--- من ظهر الغور حتي ي-مر علي حد الرخج وبلدي الداور ثم يجري ع--لي بست --حتي ينتهي الي سجس------تان ثم يقع في بحيرة زره وزره هذه بحيرة يتسع الماء فيها وينتقص بقدر زيادة المياه ونقصانها وطولها نحو ثلثين فرسخا من ناحية كوين علي طريق قوهستان الي قنطرة كرمان علي طريق فارس وعرضها مقدار مرحلة وهي عذبة الماء ظ ويرتفع منها سمك كثير وقصب وحواليها كلها قري سوي الوجه الذي يلي المفازة ونهر هيل مند هو نهر واحد من بست الي ان ينتهي ----------الي مرحلة من سجستان وينشعب منه مقاسم الماء فاول نهر ينشق منه نهر باب الطعام فياخذ علي الرساتيق حتي ينتهي الي حد نيشك ثم ياخذ منه	واما انهار سجستان فان اعظمها نهر هندمند مخرجه من ظهر الغور حتي ينصب علي ظهر -رخج وبلد- الداور حتي ينتهي الي بست ويمتد من-ها الي ناحية سجستان ثم يقع في بحيرة زره --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ال-فاضل منه واذا ا------------------------------نتهي هذا النهر الي مرحلة من سجستان ت--شعب منه مقاسم الماء فاول نهر ينشق منه نهر ي------------اخذ علي الرستا-ق حتي ينتهي الي--- نيشك وي--اخذ منه	305.0	285	3275	300	300	-9032864188348450037	-6873049302081051092	166	601	35.773712158203125	30	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
693	148	133	28	1475	1015	282	196	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms286	Shamela0023735-ara1.mARkdown.ms2484	1568	1547	560	مدين------ة لها قري ورساتيق وهي علي مرحلة من سجستان عن يسار الذاهب الي بست علي فرسخين من شروزن ومنها ال الصفار-- الذين تغلبوا علي فارس وخراسا--------ن وكرمان وسجستان وكانوا اربعة اخوة يعقوب وعمرو وطاهر وعلي---- بنو الليث فاما طاهر ف----قتل بباب بست و----يعقوب----- مات حتف انفه بجندي سابور ---------------------------بعد رجوعه من بغداذ وقبره هناك و----علي فانه كان استامن الي رافع بجرجان ومات بدهستان وقبر- هناك ويعقوب فكان----------------------------------------------------------------------------- اكبرهم وكان غلاما لبعض الصفارين وعمرو فكان مكاريا وكان في بعض ايامه بناء وكان علي بن الليث اصغرهم سنا وكان السبب في خروجهم وارتفاع امرهم ان خالا كان لهم ي----سمي كثير بن رقاد شاريا في بعض الحصون وكان قد تجمع اليه وعنده جمع فيه وجوه الخوارج فحوصر--------------------------- في قلعة كانت ل--------------------------ه وقتل وتخلص هءلاء ووقعوا الي ارض بس---------------------ت وكان رجل بتلك الناحية---- عنده جمع كثير يظهر-------------------- الحسبة في الغزو وقتال الخوارج يعرف بدرهم بن نصر فصار هءلاء الاخوة في جملة اصحابه وقصدوا	مدينة صغيرة لها قري ورساتيق وهي علي مرحلة من سجستان عن يسار الذاهب الي بست علي فرسخين من سرور --من---ها الصفارون الذين تغلبوا علي فارس وخراسان وسجستان وكرمان --------وكانوا اربعة اخوة يعقوب وعمرو وطاهر وعلي وهم بنو الليث فاما طاهر فانه قتل بباب بست واما يعقوب فانه مات--------- بجندي-سابور بعد ان ملك اكثر بلاد العجم بعد رجوعه من بغداد وقبره هناك واما علي فك----ان استامن الي رافع بجرجان ومات بدهستان وقبره هناك واما عمرو فقبض عليه في حرب وحمل الي بغداد وطيف به علي فالج ومات واما بدء امرهم فان يعقوب اكبرهم وكان غلاما لبعض الصفارين يخدمه في عمل الصفر و---------------------------------------------------------------------------------------------كان لهم خال يسمي كثير بن رفاق و--------------------كان قد تجمع الي------ه جمع من- وجوه الخوارج وبلغ السلطان خبره فانفذ من حاصره في قلعة تسمي ملاذه وضيق عليه حتي قبض عليه وقتل وتخلص هءلاء وفر-وا الي ارض بست وقد صار لهم ذكر وصيت وكان---- بتلك الناحية رجل عنده جمع كثير يظهرون الزهد والقتال علي الحسبة في الغزو للخو------ارج يسمي دري-م بن نصر فصار هءلاء الاخوة في جملة اصحابه فقصدوا	850.0	286	2484	300	300	8683891130956179549	-5432212540163450268	447	1026	54.58089828491211	84	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
381	1355	73	260	513	1492	98	287	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms286	Shamela0023735-ara1.mARkdown.ms2610	1568	1567	122	صنف من الاتراك وقعوا في قديم الايام الي الارض--- التي بين الهند ونواحي سجستان في ظهر الغور وهم اصحاب نعم علي خلق الاتراك و--زيهم ولباسهم	صنف من الاتراك وقعوا في قديم الزمان الي ارض كابل التي بين الهند ونواحي سجستان في ظهر الغور وهم اصحاب نعم علي خلق الاتراك في زيهم ولسانهم	225.5	286	2610	300	300	8683891130956179549	-4739339766469266019	97	137	89.05109405517578	21	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1	963	0	186	536	1547	106	300	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms287	Shamela0023735-ara1.mARkdown.ms2484	1582	1547	321	درهم بن نصر يظهر انه من المطوعة وانه قصد ------------قتال الشراة محتسبا فاستمال---------------------------------------------------- العامة فاطاعته ودخل المدينة وخرج منها واليها الي بعض النواحي ولم يزل حتي تمكن من البلد وقاتلوه الشراة وكان لهم--- رءيس يعرف بعمار بن ياسر فانتدب لقتاله يعقوب بن الليث فقاتله و---------------------------قتل عمار وكان---------------------- لا يحزبهم امر شديد الا انتدب له يعقوب فكان يرتفع ذلك الامر له علي ما يحبه واستمال اصحاب درهم بن نصر حتي ------------قلدوه الرياسة و------صار الامر له وكان درهم بن نصر بعد ذلك في جملة يعقوب واصحابه ولم يزل محسنا الي درهم بن نصر حتي استاذنه----- في الحج فاذن له فحج و-----اقام ببغداذ مدة وعاد الي عمرو رسولا من	دريم بن نصر فصار هءلاء الاخوة في جملة اصحابه فقصدوا لقتال الشراة محتسبين فنزلوا باب سجستان واظهروا من الزهد والتقشف ما استمال اليهم العامة حتي صاروا في دريم ابن نصر واصحابه م-------------------------------------ن البلد وقاتلوا الشراة وكان للشراة رءيس يعرف بعمار بن ياسر فانتدب لقتاله يعقوب بن الليث فظهر منه في ذلك نجدة وعزم وحزم حتي قتل عمارا واباد ذكره فجعلوا بعد ذلك لا يعروهم امر شديد الا انتدب له يعقوب فعظم قدر--------------------------ه واستمال------ دريم بن نصر حتي مالوا اليه وقلدوه الرياسة عليهم وصار الامر له وصار دريم بن نصر بعد ذلك من اثباته وما زا------------ل محسنا الي دريم -------حتي استاذنه دريم في الحج فاذن له فحج وعاد فاقام ببغداد مدة ثم رجع------- رسولا من	437.0	287	2484	300	300	-2594237710954518595	-5432212540163450268	248	679	47.27540588378906	47	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
17	750	3	140	847	1526	164	295	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms312	Shamela0023735-ara1.mARkdown.ms2763	1597	1551	523	وسلامة ناجي----ة وسماحة بما ملكت ايديهم مع شدة شوكة ومنعة وباس ونجدة وعدة وعدة والة وكراع وبسالة وسلاح وعلم وصلاح فاما الحضب -بها فليس من------------------------------------------------------------------------------ اقليم ذكر في هذا الكتاب الا يقحط اهله مرارا قبل ان يقحط ما وراء النهر مرة واحدة تم ان اصيبوا ب--------برد او بحر او افة تاتي علي زرعهم وغلاتهم ففي فضل ما يسلم في عروض بلادهم ما يقوم باودهم حتي يستغنوا به عن شء ينقل اليهم من غير بلدهم وليس بما وراء النهر مكان يخلو----------- من مدن-- او قري تسقي او مباخس -------او مراع لسواءمهم وليس شء لا بد للناس منه الا وعندهم منه ما يقوم باودهم ويفضل عنهم لغيرهم فاما اطعمتهم في السعة والكثرة فعلي ما ذكرناه واما مياههم فانها اعذب المياه وابردها واخفها -قد عمت-------------- جبالها وضواحيها ومدنها هذا الي التمكن من الجمد في جميع اقطارها والثلوج من جميع نواحيها واما الدواب ففيها من النتاج ما فيه كفايتهم علي كثرة ارتباطهم لها وكذلك --------البغال والابل والحمير والاغنام تجلبها ما يفضل عن كفايتهم من الخرلخية -------------------------------	----مع قلة غاءلة وسماحة بما ملكت ايديهم مع شدة شوكة ومنعة وباس وع-----------دة والة وكراع------- وس-----------لاح فاما الخصب فيها فهو يزيد علي الوصف ويتعاظم عن ان يكون في جميع بلاد الاسلام وغيرها مثله وليس في الدنيا اقليم او ناحية الا وي--------قحط اهله مرارا قبل ان يقحط ما وراء النهر ث----------م ان اصيبوا في حر او برد------- او افة تاتي علي زروع-------هم ففي فضل ما يسلم في عر-ض بلادهم ما يقوم باودهم حتي يستغنوا عن نقل شء---- اليهم من بلاد اخر و-ليس بما وراء النهر موضع يخلو من العمارة من مدينة او قر-----ي او مياه او زروع او مراع لسواءمهم وليس شء لا بد للناس منه الا وعندهم منه ما يقوم باودهم ويفضل عنهم لغيرهم و---------------------------------------------اما مياهم- فانها اعذب المياه-------- واخفها فقد عمت المياه العذبة جبالها ونواحيها ومدنه----------------------------------------------------------------ا واما الدواب ففيها من المباح ما فيه كفاية --علي كثرة ارتباطهم لها وكذلك الحمير والبغال والابل واما لحومهم فان -----------------------بها من الغنم ما يجلب من نواحي التركمان الغربية	804.5	312	2763	300	300	-5997673729870678866	-1552257747104285123	412	995	52.56281280517578	81	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
934	78	179	14	1597	590	300	106	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms312	Shamela0023735-ara1.mARkdown.ms2764	1597	1616	358	والقز وطراءف الكرابيس وال-------------بز ما يفضل عنهم وببلا---------------دهم من معادن الحديد ما يفضل عن حاجتهم وينيف علي تجارتهم-- وبها معادن الذهب والفضة والزيبق الذي لا يقاربه في الغزارة والكثرة معدن ما بساءر --بلدان الاسلام وان كانت معادن بنجهير الوافرة الحظ من هذه الخلال فهي لهم ومضافة اليهم ولم اعلم ان في شء من بلد الاسلام النوشاذر الا في ما وراء النهر حتي رايت منه شيءا بصقليه وليس كنوشاذرهم في القوة ولهم الكاغذ الذي لا نظير له في الجودة والكثرة واما فواكههم فانك اذا تبطنت السغد واشروسنه وفرغانه والشاش رايت من كثرتها ما يزيد علي ساءر الافاق حتي ترعاها لكثرتها دوابهم واما الرقيق ف----يقع اليهم من الاتراك المحيطين بهم وباقليمهم ما يفضل عن كفايتهم وينقل الي الافاق من بلادهم وهم خير رقيق	------والوبر الك--ثير والابريسم الخجندي ولا يفضل عليه ابريسم البتة وفي بلادهم من معادن الحديد ما يفضل عن حاجتهم في الاسلحة والادوات وبها معد-ن الذهب والفضة والزيبق الذي لا يقاربه في الغزارة والكثرة معدن في -ساءر البلدان الا------------------- بنجهير في الفضة واما الزيبق والذهب والنحاس وساءر ما يكون في المعادن فاغزرها ما يرتفع من---------------- ما وراء النهر و-----------------------------------------------------------------------------------------------اما فواكههم فانك اذا تبطنت الصغد واشروسنة وفرغانة والشاش رايت من كثرتها ما يزيد علي ساءر الافاق وام--------------------------ا الرقيق فانه يقع اليهم من الاتراك المحيطة- ب----------هم ما يفضل عن كفايتهم وينقل الي الافاق وهو---------- خير رقيق	531.0	312	2764	300	300	-5997673729870678866	7522153650411796597	286	699	51.21602249145508	49	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1135	1226	213	227	1496	1518	283	283	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms313	Shamela0023735-ara1.mARkdown.ms2764	1572	1616	249	ولقد شهدت اثار منزل- بالسغد معروف بان قد ضربت الاوتاد علي باب داره وصح عندي ان بابها مكث--------------- لم يغلق---- زيادة علي ماءة سنة لا يمتنع من نزولها طارق وربما -نزل به ليلا عن بغتة من غير استعداد الماءة والماءتان والاكثر من الناس بدوابهم وحشمهم فيجدون من علف دوابهم وطعامهم ودثارهم ما يغنيهم عن استعمال رحالهم من غير ان يتكلف صاحب المنزل امرا بذلك او يتجشم عناء لدوام ذلك منهم	ولقد شهدت----- منزلا بالصغد---------- قد ضربت الاوتاد علي--------------------- بابه فبلغني ان ذلك الباب لم يغلق منذ زيادة علي ماءة سنة لا يم-نع من نزوله- طارق وربما ينزل بالليل---- بيتا من غير استعداد الماءة والماءتان والاكثر--------- بدواب-------هم فيجدون من علف دوابهم وطعامهم ودثارهم ما يعم-------------------هم من غير ان يتكلف صاحب المنزل بشء من ذلك------------- لدوام ذلك منهم	380.0	313	2764	300	300	1696846622669254420	7522153650411796597	200	382	65.18324279785156	37	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
